year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2015,951.68472,1,3,2,3,5,2,7,3,2,1,3,1,3,5,1,4,2,0,0,,3
2015,951.68472,1,3,2,3,5,2,7,3,2,1,3,1,3,5,1,4,2,0,0,,3
2015,107.99754,2,1,2,1,3,1,1,3,2,1,4,2,2,0,1,4,2,0,0,2,3
2015,562.68041,2,1,2,1,6,2,3,0,3,2,4,1,2,0,1,4,2,0,0,2,1
2015,622.11655,2,1,2,1,4,1,7,4,3,1,1,2,2,0,1,4,2,0,0,2,1
2015,460.99659,2,1,2,1,8,3,2,1,2,2,2,1,2,0,1,4,2,0,0,2,1
2015,460.99659,2,1,2,1,8,3,2,1,2,2,2,1,2,0,1,4,2,0,0,2,1
2015,1822.74037,2,1,2,1,6,1,3,3,2,1,4,1,2,0,1,4,2,0,0,2,3
2015,150.89497,2,3,2,3,2,1,1,3,2,1,4,2,2,0,1,4,2,0,0,2,3
2015,957.19219,1,1,2,1,6,1,4,1,2,2,4,1,3,5,1,4,2,0,0,2,3
2015,3933.62272,1,1,2,1,5,2,88,5,4,1,4,1,2,0,1,4,2,0,0,2,5
2015,3933.62272,1,1,2,1,5,2,88,5,4,1,4,1,2,0,1,4,2,0,0,2,5
2015,2775.7594,2,1,2,1,7,4,2,0,3,2,3,1,2,0,1,4,2,1,2,2,2
2015,4147.27323,2,1,2,1,3,1,2,1,2,2,1,1,2,0,1,4,2,0,0,1,2
2015,3744.96087,2,1,2,1,4,1,2,2,3,1,3,1,2,0,1,4,2,1,1,2,2
2015,2989.2792,2,3,2,3,5,1,6,1,4,2,1,2,2,0,1,4,2,0,0,2,1
2015,3026.16007,1,1,2,1,6,2,3,0,1,2,4,1,2,0,1,4,2,0,0,2,1
2015,19983.28416,1,1,2,1,6,2,88,1,2,3,4,3,2,0,1,4,2,0,0,2,5
2015,3704.2906,1,1,2,1,5,1,88,4,3,1,3,1,2,0,1,4,2,0,0,2,5
2015,18744.22266,2,1,2,1,5,2,7,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2015,3331.0835,1,1,2,1,5,4,2,1,3,2,3,1,3,5,1,4,2,0,0,2,1
2015,4736.87352,1,1,2,1,5,1,6,2,3,1,4,2,2,0,1,4,2,1,1,2,3
2015,2990.47797,1,1,2,1,5,2,6,1,2,2,1,1,2,0,1,4,2,1,1,1,1
2015,3021.78601,1,1,2,1,6,5,4,3,3,1,3,1,2,0,1,4,2,0,0,2,3
2015,4415.46751,2,1,2,1,1,1,4,3,3,1,3,2,2,0,1,4,2,0,0,1,4
2015,2733.08491,1,1,2,1,8,3,1,1,2,1,4,1,2,0,1,4,2,0,0,2,1
2015,3543.54207,1,2,2,2,6,1,88,4,2,1,2,1,3,5,1,4,2,0,0,2,1
2015,2924.7039,1,1,2,1,7,1,6,1,2,1,4,1,2,0,1,4,2,0,0,2,1
2015,2900.05187,2,1,2,1,7,3,2,1,3,3,3,2,2,0,1,4,2,0,0,2,1
2015,3151.67768,2,1,2,1,6,4,5,0,2,3,4,1,3,5,1,4,2,0,0,2,3
2015,5084.67902,1,1,2,1,1,1,7,2,4,1,3,2,2,0,1,4,2,0,0,2,4
2015,2959.68285,2,2,2,2,7,5,1,5,1,1,4,1,2,0,1,4,2,1,2,2,1
2015,3370.2622,2,1,2,1,6,4,3,1,1,2,3,1,2,0,1,4,2,0,0,2,1
2015,20226.7602,1,1,2,1,7,2,6,2,4,1,6,2,2,0,1,4,2,0,0,2,3
2015,2686.66949,1,2,2,2,7,4,3,1,3,3,4,2,3,5,1,4,2,0,0,2,5
2015,5017.07067,1,2,2,2,4,1,1,1,4,2,3,1,2,0,1,4,2,0,0,2,3
2015,2892.40022,2,1,2,1,6,4,4,1,1,2,3,1,2,0,1,4,2,0,0,2,1
